user_id,song_id,song_name,artist,genre,rating
1220,55,Mi Error,Don Tetto,Rock / Alternativo,2
1220,9,Qué Más Pues?,J Balvin,Reguetón,3
1220,5,Classy 101,Feid,Reguetón,3
1221,31,Vida de Rico,Camilo,Pop Latino,1
1221,59,Frágil al Viento,Kraken,Rock / Alternativo,2
1221,38,Tenías Razón,Yeison Jiménez,Música Popular,2
1221,37,Aventurero,Yeison Jiménez,Música Popular,2
1221,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,3
1221,35,Matemos las Ganas,Jessi Uribe,Música Popular,3
1221,3,Amargura,Karol G,Reguetón,5
1221,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,1
1221,2,Tusa,Karol G,Reguetón,4
1221,16,Monastery,Ryan Castro,Reguetón,5
1221,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,4
1221,42,Te Fallé,Luis Alfonso,Música Popular,2
1221,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,3
1221,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,1
1221,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,4
1221,5,Classy 101,Feid,Reguetón,4
1221,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,3
1221,17,Las Locuras Mías,Silvestre Dangond,Vallenato,4
1221,33,Índigo,Camilo,Pop Latino,2
1221,13,Borro Cassette,Maluma,Reguetón,5
1221,14,Mujeriego,Ryan Castro,Reguetón,5
1221,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,1
1221,21,Cuatro Rosas,Jorge Celedón,Vallenato,2
1221,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,2
1222,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,4
1222,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,2
1222,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,2
1222,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,4
1222,31,Vida de Rico,Camilo,Pop Latino,2
1222,11,Hawái,Maluma,Reguetón,4
1222,36,El Alumno,Jessi Uribe,Música Popular,3
1222,2,Tusa,Karol G,Reguetón,5
1222,5,Classy 101,Feid,Reguetón,5
1222,35,Matemos las Ganas,Jessi Uribe,Música Popular,2
1222,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,2
1222,33,Índigo,Camilo,Pop Latino,3
1222,1,Provenza,Karol G,Reguetón,4
1222,22,Ay Hombe,Jorge Celedón,Vallenato,2
1222,17,Las Locuras Mías,Silvestre Dangond,Vallenato,2
1222,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,3
1222,4,Mi Ex Tenía Razón,Karol G,Reguetón,4
1222,10,Ginza,J Balvin,Reguetón,4
1222,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,3
1222,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,1
1222,41,Tengo Ganas,Luis Alfonso,Música Popular,3
1222,9,Qué Más Pues?,J Balvin,Reguetón,5
1222,21,Cuatro Rosas,Jorge Celedón,Vallenato,3
1222,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,5
1222,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,5
1223,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,1
1223,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,3
1223,25,La Bachata,Manuel Turizo,Pop Latino,3
1223,35,Matemos las Ganas,Jessi Uribe,Música Popular,3
1223,13,Borro Cassette,Maluma,Reguetón,1
1223,1,Provenza,Karol G,Reguetón,4
1223,2,Tusa,Karol G,Reguetón,2
1223,5,Classy 101,Feid,Reguetón,3
1223,31,Vida de Rico,Camilo,Pop Latino,2
1223,4,Mi Ex Tenía Razón,Karol G,Reguetón,2
1223,28,Tacones Rojos,Sebastián Yatra,Pop Latino,2
1223,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,4
1223,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,2
1223,17,Las Locuras Mías,Silvestre Dangond,Vallenato,2
1223,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,1
1223,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,2
1223,29,Robarte un Beso,Sebastián Yatra,Pop Latino,3
1223,32,Tutu,Camilo,Pop Latino,2
1223,33,Índigo,Camilo,Pop Latino,3
1223,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,1
1223,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,4
1223,19,Materialista,Silvestre Dangond,Vallenato,2
1223,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,4
1223,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,3
1223,16,Monastery,Ryan Castro,Reguetón,1
1224,11,Hawái,Maluma,Reguetón,2
1224,2,Tusa,Karol G,Reguetón,1
1224,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,3
1224,22,Ay Hombe,Jorge Celedón,Vallenato,4
1224,28,Tacones Rojos,Sebastián Yatra,Pop Latino,1
1224,42,Te Fallé,Luis Alfonso,Música Popular,4
1224,32,Tutu,Camilo,Pop Latino,2
1224,23,Traga’o de Ti,Peter Manjarrés,Vallenato,5
1224,5,Classy 101,Feid,Reguetón,3
1224,25,La Bachata,Manuel Turizo,Pop Latino,3
1224,41,Tengo Ganas,Luis Alfonso,Música Popular,4
1224,12,Sobrio,Maluma,Reguetón,4
1224,8,Mi Gente,J Balvin,Reguetón,1
1224,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,3
1224,15,Jordan,Ryan Castro,Reguetón,3
1224,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,4
1224,33,Índigo,Camilo,Pop Latino,1
1224,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,3
1224,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,2
1224,54,Baracunátana,Aterciopelados,Rock / Alternativo,1
1224,56,Sigamos Caminando,Don Tetto,Rock / Alternativo,1
1224,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,3
1224,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,2
1225,17,Las Locuras Mías,Silvestre Dangond,Vallenato,4
1225,34,Dulce Pecado,Jessi Uribe,Música Popular,3
1225,46,La Rebelión,Joe Arroyo,Salsa / Tropical,2
1225,21,Cuatro Rosas,Jorge Celedón,Vallenato,3
1225,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,3
1225,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,3
1225,9,Qué Más Pues?,J Balvin,Reguetón,3
1225,55,Mi Error,Don Tetto,Rock / Alternativo,3
1225,35,Matemos las Ganas,Jessi Uribe,Música Popular,2
1225,28,Tacones Rojos,Sebastián Yatra,Pop Latino,2
1225,12,Sobrio,Maluma,Reguetón,2
1225,31,Vida de Rico,Camilo,Pop Latino,2
1225,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,3
1225,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,2
1225,20,Esta Vida,Jorge Celedón,Vallenato,4
1225,37,Aventurero,Yeison Jiménez,Música Popular,3
1225,33,Índigo,Camilo,Pop Latino,1
1225,7,Normal,Feid,Reguetón,1
1225,39,El Desmadre,Yeison Jiménez,Música Popular,4
1225,41,Tengo Ganas,Luis Alfonso,Música Popular,3
1225,59,Frágil al Viento,Kraken,Rock / Alternativo,1
1225,3,Amargura,Karol G,Reguetón,2
1225,10,Ginza,J Balvin,Reguetón,2
1225,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,4
1226,56,Sigamos Caminando,Don Tetto,Rock / Alternativo,2
1226,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,3
1226,3,Amargura,Karol G,Reguetón,3
1226,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,2
1226,42,Te Fallé,Luis Alfonso,Música Popular,5
1226,22,Ay Hombe,Jorge Celedón,Vallenato,2
1226,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,4
1226,14,Mujeriego,Ryan Castro,Reguetón,3
1226,11,Hawái,Maluma,Reguetón,2
1226,38,Tenías Razón,Yeison Jiménez,Música Popular,3
1226,17,Las Locuras Mías,Silvestre Dangond,Vallenato,4
1226,8,Mi Gente,J Balvin,Reguetón,1
1226,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,1
1226,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,3
1226,58,Vestido de Cristal,Kraken,Rock / Alternativo,2
1226,23,Traga’o de Ti,Peter Manjarrés,Vallenato,1
1226,40,Mi Presidio,Luis Alfonso,Música Popular,4
1226,16,Monastery,Ryan Castro,Reguetón,1
1226,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,4
1226,20,Esta Vida,Jorge Celedón,Vallenato,1
1226,15,Jordan,Ryan Castro,Reguetón,1
1226,25,La Bachata,Manuel Turizo,Pop Latino,4
1226,39,El Desmadre,Yeison Jiménez,Música Popular,4
1226,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,3
1227,35,Matemos las Ganas,Jessi Uribe,Música Popular,4
1227,7,Normal,Feid,Reguetón,1
1227,36,El Alumno,Jessi Uribe,Música Popular,4
1227,20,Esta Vida,Jorge Celedón,Vallenato,2
1227,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,4
1227,2,Tusa,Karol G,Reguetón,1
1227,16,Monastery,Ryan Castro,Reguetón,2
1227,8,Mi Gente,J Balvin,Reguetón,1
1227,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,3
1227,22,Ay Hombe,Jorge Celedón,Vallenato,3
1227,1,Provenza,Karol G,Reguetón,1
1227,28,Tacones Rojos,Sebastián Yatra,Pop Latino,1
1227,10,Ginza,J Balvin,Reguetón,1
1227,38,Tenías Razón,Yeison Jiménez,Música Popular,4
1227,11,Hawái,Maluma,Reguetón,1
1227,13,Borro Cassette,Maluma,Reguetón,3
1227,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,3
1227,15,Jordan,Ryan Castro,Reguetón,2
1227,17,Las Locuras Mías,Silvestre Dangond,Vallenato,3
1227,33,Índigo,Camilo,Pop Latino,1
1227,3,Amargura,Karol G,Reguetón,3
1227,46,La Rebelión,Joe Arroyo,Salsa / Tropical,5
1228,46,La Rebelión,Joe Arroyo,Salsa / Tropical,4
1228,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,4
1228,36,El Alumno,Jessi Uribe,Música Popular,1
1228,55,Mi Error,Don Tetto,Rock / Alternativo,1
1228,28,Tacones Rojos,Sebastián Yatra,Pop Latino,1
1228,31,Vida de Rico,Camilo,Pop Latino,4
1228,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,4
1228,25,La Bachata,Manuel Turizo,Pop Latino,1
1228,17,Las Locuras Mías,Silvestre Dangond,Vallenato,1
1228,38,Tenías Razón,Yeison Jiménez,Música Popular,4
1228,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,5
1228,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,4
1228,23,Traga’o de Ti,Peter Manjarrés,Vallenato,1
1228,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,1
1228,40,Mi Presidio,Luis Alfonso,Música Popular,1
1228,15,Jordan,Ryan Castro,Reguetón,4
1228,33,Índigo,Camilo,Pop Latino,1
1228,54,Baracunátana,Aterciopelados,Rock / Alternativo,1
1228,29,Robarte un Beso,Sebastián Yatra,Pop Latino,4
1228,13,Borro Cassette,Maluma,Reguetón,3
1228,2,Tusa,Karol G,Reguetón,4
1228,3,Amargura,Karol G,Reguetón,4
1228,1,Provenza,Karol G,Reguetón,5
1229,34,Dulce Pecado,Jessi Uribe,Música Popular,1
1229,17,Las Locuras Mías,Silvestre Dangond,Vallenato,4
1229,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
1229,42,Te Fallé,Luis Alfonso,Música Popular,1
1229,23,Traga’o de Ti,Peter Manjarrés,Vallenato,3
1229,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,5
1229,29,Robarte un Beso,Sebastián Yatra,Pop Latino,5
1229,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,3
1229,37,Aventurero,Yeison Jiménez,Música Popular,2
1229,3,Amargura,Karol G,Reguetón,2
1229,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,3
1229,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,3
1229,14,Mujeriego,Ryan Castro,Reguetón,1
1229,38,Tenías Razón,Yeison Jiménez,Música Popular,2
1229,20,Esta Vida,Jorge Celedón,Vallenato,3
1229,12,Sobrio,Maluma,Reguetón,1
1229,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,4
1229,31,Vida de Rico,Camilo,Pop Latino,5
1229,10,Ginza,J Balvin,Reguetón,2
1229,1,Provenza,Karol G,Reguetón,4
1230,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,1
1230,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,4
1230,15,Jordan,Ryan Castro,Reguetón,2
1230,56,Sigamos Caminando,Don Tetto,Rock / Alternativo,4
1230,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,2
1230,36,El Alumno,Jessi Uribe,Música Popular,1
1230,13,Borro Cassette,Maluma,Reguetón,2
1230,9,Qué Más Pues?,J Balvin,Reguetón,3
1230,25,La Bachata,Manuel Turizo,Pop Latino,3
1230,1,Provenza,Karol G,Reguetón,2
1230,35,Matemos las Ganas,Jessi Uribe,Música Popular,3
1230,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,3
1230,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,2
1230,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,2
1230,14,Mujeriego,Ryan Castro,Reguetón,1
1230,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,1
1230,28,Tacones Rojos,Sebastián Yatra,Pop Latino,2
1230,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,4
1230,38,Tenías Razón,Yeison Jiménez,Música Popular,3
1230,37,Aventurero,Yeison Jiménez,Música Popular,3
1230,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,4
1231,9,Qué Más Pues?,J Balvin,Reguetón,3
1231,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,2
1231,22,Ay Hombe,Jorge Celedón,Vallenato,3
1231,10,Ginza,J Balvin,Reguetón,3
1231,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,5
1231,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,3
1231,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,3
1231,37,Aventurero,Yeison Jiménez,Música Popular,3
1231,55,Mi Error,Don Tetto,Rock / Alternativo,3
1231,54,Baracunátana,Aterciopelados,Rock / Alternativo,4
1231,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,3
1231,21,Cuatro Rosas,Jorge Celedón,Vallenato,2
1231,28,Tacones Rojos,Sebastián Yatra,Pop Latino,4
1231,12,Sobrio,Maluma,Reguetón,4
1231,4,Mi Ex Tenía Razón,Karol G,Reguetón,1
1231,29,Robarte un Beso,Sebastián Yatra,Pop Latino,5
1231,34,Dulce Pecado,Jessi Uribe,Música Popular,4
1231,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,4
1231,15,Jordan,Ryan Castro,Reguetón,1
1231,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,3
1231,2,Tusa,Karol G,Reguetón,3
1231,25,La Bachata,Manuel Turizo,Pop Latino,5
1231,24,La Que Me Quiere la Quiero,Peter Manjarrés,Vallenato,2
1231,13,Borro Cassette,Maluma,Reguetón,3
1231,14,Mujeriego,Ryan Castro,Reguetón,3
1232,11,Hawái,Maluma,Reguetón,1
1232,15,Jordan,Ryan Castro,Reguetón,2
1232,20,Esta Vida,Jorge Celedón,Vallenato,1
1232,55,Mi Error,Don Tetto,Rock / Alternativo,1
1232,16,Monastery,Ryan Castro,Reguetón,1
1232,29,Robarte un Beso,Sebastián Yatra,Pop Latino,3
1232,25,La Bachata,Manuel Turizo,Pop Latino,4
1232,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,2
1232,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,2
1232,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,3
1232,34,Dulce Pecado,Jessi Uribe,Música Popular,4
1232,7,Normal,Feid,Reguetón,3
1232,32,Tutu,Camilo,Pop Latino,1
1232,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,4
1232,14,Mujeriego,Ryan Castro,Reguetón,3
1233,39,El Desmadre,Yeison Jiménez,Música Popular,2
1233,23,Traga’o de Ti,Peter Manjarrés,Vallenato,3
1233,11,Hawái,Maluma,Reguetón,1
1233,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,3
1233,54,Baracunátana,Aterciopelados,Rock / Alternativo,1
1233,32,Tutu,Camilo,Pop Latino,5
1233,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,1
1233,13,Borro Cassette,Maluma,Reguetón,2
1233,16,Monastery,Ryan Castro,Reguetón,2
1233,40,Mi Presidio,Luis Alfonso,Música Popular,3
1233,35,Matemos las Ganas,Jessi Uribe,Música Popular,3
1233,55,Mi Error,Don Tetto,Rock / Alternativo,3
1233,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,4
1233,7,Normal,Feid,Reguetón,3
1233,3,Amargura,Karol G,Reguetón,3
1233,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,3
1233,29,Robarte un Beso,Sebastián Yatra,Pop Latino,3
1233,33,Índigo,Camilo,Pop Latino,5
1233,34,Dulce Pecado,Jessi Uribe,Música Popular,2
1233,46,La Rebelión,Joe Arroyo,Salsa / Tropical,1
1233,38,Tenías Razón,Yeison Jiménez,Música Popular,1
1233,60,Lenguaje de mi Piel,Kraken,Rock / Alternativo,4
1233,36,El Alumno,Jessi Uribe,Música Popular,2
1233,25,La Bachata,Manuel Turizo,Pop Latino,4
1234,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,2
1234,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,1
1234,54,Baracunátana,Aterciopelados,Rock / Alternativo,4
1234,41,Tengo Ganas,Luis Alfonso,Música Popular,4
1234,46,La Rebelión,Joe Arroyo,Salsa / Tropical,3
1234,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,2
1234,16,Monastery,Ryan Castro,Reguetón,3
1234,36,El Alumno,Jessi Uribe,Música Popular,4
1234,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,4
1234,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,3
1234,59,Frágil al Viento,Kraken,Rock / Alternativo,3
1234,31,Vida de Rico,Camilo,Pop Latino,3
1234,28,Tacones Rojos,Sebastián Yatra,Pop Latino,2
1234,20,Esta Vida,Jorge Celedón,Vallenato,3
1234,23,Traga’o de Ti,Peter Manjarrés,Vallenato,3
1234,38,Tenías Razón,Yeison Jiménez,Música Popular,3
1234,17,Las Locuras Mías,Silvestre Dangond,Vallenato,4
1234,11,Hawái,Maluma,Reguetón,1
1234,12,Sobrio,Maluma,Reguetón,2
1234,8,Mi Gente,J Balvin,Reguetón,3
1234,18,Ya No Me Duele Más,Silvestre Dangond,Vallenato,4
1234,21,Cuatro Rosas,Jorge Celedón,Vallenato,4
1234,9,Qué Más Pues?,J Balvin,Reguetón,4
1234,25,La Bachata,Manuel Turizo,Pop Latino,1
1235,9,Qué Más Pues?,J Balvin,Reguetón,1
1235,13,Borro Cassette,Maluma,Reguetón,4
1235,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,3
1235,23,Traga’o de Ti,Peter Manjarrés,Vallenato,4
1235,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,1
1235,29,Robarte un Beso,Sebastián Yatra,Pop Latino,1
1235,3,Amargura,Karol G,Reguetón,1
1235,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,1
1235,51,Los Charcos,Fruko y sus Tesos,Salsa / Tropical,2
1235,28,Tacones Rojos,Sebastián Yatra,Pop Latino,1
1235,38,Tenías Razón,Yeison Jiménez,Música Popular,2
1235,8,Mi Gente,J Balvin,Reguetón,2
1235,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,4
1235,15,Jordan,Ryan Castro,Reguetón,2
1235,16,Monastery,Ryan Castro,Reguetón,3
1235,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,5
1235,40,Mi Presidio,Luis Alfonso,Música Popular,2
1236,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,2
1236,33,Índigo,Camilo,Pop Latino,1
1236,7,Normal,Feid,Reguetón,4
1236,22,Ay Hombe,Jorge Celedón,Vallenato,1
1236,10,Ginza,J Balvin,Reguetón,2
1236,16,Monastery,Ryan Castro,Reguetón,4
1236,25,La Bachata,Manuel Turizo,Pop Latino,1
1236,14,Mujeriego,Ryan Castro,Reguetón,3
1236,56,Sigamos Caminando,Don Tetto,Rock / Alternativo,2
1236,40,Mi Presidio,Luis Alfonso,Música Popular,4
1236,34,Dulce Pecado,Jessi Uribe,Música Popular,4
1236,13,Borro Cassette,Maluma,Reguetón,1
1236,20,Esta Vida,Jorge Celedón,Vallenato,2
1236,17,Las Locuras Mías,Silvestre Dangond,Vallenato,1
1236,54,Baracunátana,Aterciopelados,Rock / Alternativo,3
1236,9,Qué Más Pues?,J Balvin,Reguetón,2
1236,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,4
1236,12,Sobrio,Maluma,Reguetón,2
1236,4,Mi Ex Tenía Razón,Karol G,Reguetón,1
1237,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,1
1237,38,Tenías Razón,Yeison Jiménez,Música Popular,3
1237,55,Mi Error,Don Tetto,Rock / Alternativo,3
1237,1,Provenza,Karol G,Reguetón,4
1237,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,3
1237,36,El Alumno,Jessi Uribe,Música Popular,3
1237,30,Devuélveme el Corazón,Sebastián Yatra,Pop Latino,3
1237,16,Monastery,Ryan Castro,Reguetón,5
1237,17,Las Locuras Mías,Silvestre Dangond,Vallenato,3
1237,22,Ay Hombe,Jorge Celedón,Vallenato,3
1237,13,Borro Cassette,Maluma,Reguetón,5
1237,11,Hawái,Maluma,Reguetón,4
1237,28,Tacones Rojos,Sebastián Yatra,Pop Latino,5
1237,29,Robarte un Beso,Sebastián Yatra,Pop Latino,5
1237,10,Ginza,J Balvin,Reguetón,4
1237,15,Jordan,Ryan Castro,Reguetón,5
1237,31,Vida de Rico,Camilo,Pop Latino,3
1237,53,Florecita Rockera,Aterciopelados,Rock / Alternativo,1
1237,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,2
1237,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,2
1237,7,Normal,Feid,Reguetón,4
1237,23,Traga’o de Ti,Peter Manjarrés,Vallenato,3
1237,3,Amargura,Karol G,Reguetón,3
1237,8,Mi Gente,J Balvin,Reguetón,4
1238,36,El Alumno,Jessi Uribe,Música Popular,1
1238,52,Bolero Falaz,Aterciopelados,Rock / Alternativo,1
1238,41,Tengo Ganas,Luis Alfonso,Música Popular,2
1238,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,2
1238,32,Tutu,Camilo,Pop Latino,5
1238,10,Ginza,J Balvin,Reguetón,3
1238,2,Tusa,Karol G,Reguetón,4
1238,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,4
1238,42,Te Fallé,Luis Alfonso,Música Popular,4
1238,58,Vestido de Cristal,Kraken,Rock / Alternativo,3
1238,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,3
1238,25,La Bachata,Manuel Turizo,Pop Latino,5
1238,34,Dulce Pecado,Jessi Uribe,Música Popular,1
1238,46,La Rebelión,Joe Arroyo,Salsa / Tropical,2
1238,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,3
1238,11,Hawái,Maluma,Reguetón,2
1238,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,1
1238,13,Borro Cassette,Maluma,Reguetón,3
1238,12,Sobrio,Maluma,Reguetón,1
1238,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,3
1238,55,Mi Error,Don Tetto,Rock / Alternativo,1
1238,54,Baracunátana,Aterciopelados,Rock / Alternativo,3
1238,16,Monastery,Ryan Castro,Reguetón,2
1239,38,Tenías Razón,Yeison Jiménez,Música Popular,1
1239,22,Ay Hombe,Jorge Celedón,Vallenato,4
1239,16,Monastery,Ryan Castro,Reguetón,3
1239,55,Mi Error,Don Tetto,Rock / Alternativo,2
1239,48,Centurión de la Noche,Joe Arroyo,Salsa / Tropical,5
1239,59,Frágil al Viento,Kraken,Rock / Alternativo,2
1239,32,Tutu,Camilo,Pop Latino,1
1239,46,La Rebelión,Joe Arroyo,Salsa / Tropical,5
1239,2,Tusa,Karol G,Reguetón,2
1239,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,3
1239,17,Las Locuras Mías,Silvestre Dangond,Vallenato,3
1239,25,La Bachata,Manuel Turizo,Pop Latino,3
1239,12,Sobrio,Maluma,Reguetón,2
1239,39,El Desmadre,Yeison Jiménez,Música Popular,4
1239,33,Índigo,Camilo,Pop Latino,2
1239,13,Borro Cassette,Maluma,Reguetón,1
1239,47,En Barranquilla Me Quedo,Joe Arroyo,Salsa / Tropical,3
1239,41,Tengo Ganas,Luis Alfonso,Música Popular,4
1239,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,5
1239,49,El Preso,Fruko y sus Tesos,Salsa / Tropical,4
1239,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,4
1239,36,El Alumno,Jessi Uribe,Música Popular,1
1240,8,Mi Gente,J Balvin,Reguetón,4
1240,23,Traga’o de Ti,Peter Manjarrés,Vallenato,1
1240,14,Mujeriego,Ryan Castro,Reguetón,1
1240,26,Una Lady Como Tú,Manuel Turizo,Pop Latino,3
1240,7,Normal,Feid,Reguetón,3
1240,46,La Rebelión,Joe Arroyo,Salsa / Tropical,1
1240,34,Dulce Pecado,Jessi Uribe,Música Popular,4
1240,11,Hawái,Maluma,Reguetón,2
1240,54,Baracunátana,Aterciopelados,Rock / Alternativo,1
1240,25,La Bachata,Manuel Turizo,Pop Latino,2
1240,44,Gotas de Lluvia,Grupo Niche,Salsa / Tropical,1
1240,12,Sobrio,Maluma,Reguetón,1
1240,33,Índigo,Camilo,Pop Latino,3
1240,59,Frágil al Viento,Kraken,Rock / Alternativo,2
1240,45,Busca por Dentro,Grupo Niche,Salsa / Tropical,1
1240,32,Tutu,Camilo,Pop Latino,1
1240,57,No Digas Lo Siento,Don Tetto,Rock / Alternativo,3
1240,50,A la Memoria del Muerto,Fruko y sus Tesos,Salsa / Tropical,3
1240,22,Ay Hombe,Jorge Celedón,Vallenato,2
1240,13,Borro Cassette,Maluma,Reguetón,1
1240,43,Cali Pachanguero,Grupo Niche,Salsa / Tropical,4
1240,42,Te Fallé,Luis Alfonso,Música Popular,5
1240,41,Tengo Ganas,Luis Alfonso,Música Popular,3
1240,27,Quiéreme Mientras Se Pueda,Manuel Turizo,Pop Latino,1
1241,28,Tacones Rojos,Sebastián Yatra,Pop Latino,3
1241,6,Feliz Cumpleaños Ferxxo,Feid,Reguetón,1
1241,31,Vida de Rico,Camilo,Pop Latino,4
1241,54,Baracunátana,Aterciopelados,Rock / Alternativo,3
1241,15,Jordan,Ryan Castro,Reguetón,2
1241,3,Amargura,Karol G,Reguetón,4
1241,56,Sigamos Caminando,Don Tetto,Rock / Alternativo,4
1241,38,Tenías Razón,Yeison Jiménez,Música Popular,3
